NETWORK STATION CHANNEL START_TIME START_TIME_MINUTES END_TIME END_TIME_MINUTES LAT LON ELEVATION DEPTH AZIMUTH DIP SAMPLE_RATE days
XG TB10 SHN 2009-07-12 01:27:00 2010-12-31 23:59:59 47.970798 -123.145699 669.0 0.0 0.0 0.0 50.0 537.0
XG TB10 SHZ 2009-07-12 01:27:00 2010-12-31 23:59:59 47.970798 -123.145699 669.0 0.0 0.0 90.0 50.0 537.0
XN ALS0 BHE 2010-01-01 00:00:00 2010-10-23 23:59:59 44.4104 -123.5952 315.0 0.0 90.0 0.0 40.0 295.0
XN ALS0 BHN 2010-01-01 00:00:00 2010-10-23 23:59:59 44.4104 -123.5952 315.0 0.0 0.0 0.0 40.0 295.0
XN ALS0 BHZ 2010-01-01 00:00:00 2010-10-23 23:59:59 44.4104 -123.5952 315.0 0.0 0.0 -90.0 40.0 295.0
XN ALS0 HHE 2010-01-01 00:00:00 2010-10-23 23:59:59 44.4104 -123.5952 315.0 0.0 90.0 0.0 100.0 295.0
XN ALS0 HHN 2010-01-01 00:00:00 2010-10-23 23:59:59 44.4104 -123.5952 315.0 0.0 0.0 0.0 100.0 295.0
XN ALS0 HHZ 2010-01-01 00:00:00 2010-10-23 23:59:59 44.4104 -123.5952 315.0 0.0 0.0 -90.0 100.0 295.0
XN MAP0 BHE 2010-01-01 00:00:00 2010-10-19 23:59:59 44.003502 -123.829803 143.0 0.0 90.0 0.0 40.0 291.0
XN MAP0 BHN 2010-01-01 00:00:00 2010-10-19 23:59:59 44.003502 -123.829803 143.0 0.0 0.0 0.0 40.0 291.0
XN MAP0 BHZ 2010-01-01 00:00:00 2010-10-19 23:59:59 44.003502 -123.829803 143.0 0.0 0.0 -90.0 40.0 291.0
XN MAP0 HHE 2010-01-01 00:00:00 2010-10-19 23:59:59 44.003502 -123.829803 143.0 0.0 90.0 0.0 100.0 291.0
XN MAP0 HHN 2010-01-01 00:00:00 2010-10-19 23:59:59 44.003502 -123.829803 143.0 0.0 0.0 0.0 100.0 291.0
XN MAP0 HHZ 2010-01-01 00:00:00 2010-10-19 23:59:59 44.003502 -123.829803 143.0 0.0 0.0 -90.0 100.0 291.0
XN PS01 EHE 2011-05-24 00:00:00 2012-07-16 19:43:00 44.028599 -117.486397 810.0 0.0 90.0 0.0 250.0 419.0
XN PS01 EHN 2011-05-24 00:00:00 2012-07-16 19:43:00 44.028599 -117.486397 810.0 0.0 0.0 0.0 250.0 419.0
XN PS01 EHZ 2011-05-24 00:00:00 2012-07-16 19:43:00 44.028599 -117.486397 810.0 0.0 0.0 -90.0 250.0 419.0
XN PS02 EHE 2011-05-22 00:00:00 2012-07-16 18:49:00 44.037102 -117.479103 882.0 0.0 90.0 0.0 250.0 421.0
XN PS02 EHN 2011-05-22 00:00:00 2012-07-16 18:49:00 44.037102 -117.479103 882.0 0.0 0.0 0.0 250.0 421.0
XN PS02 EHZ 2011-05-22 00:00:00 2012-07-16 18:49:00 44.037102 -117.479103 882.0 0.0 0.0 -90.0 250.0 421.0
XN PS03 EHE 2011-05-22 00:00:00 2012-07-16 16:25:50 44.039501 -117.435898 1037.0 0.0 90.0 0.0 250.0 421.0
XN PS03 EHN 2011-05-22 00:00:00 2012-07-16 16:25:50 44.039501 -117.435898 1037.0 0.0 0.0 0.0 250.0 421.0
XN PS03 EHZ 2011-05-22 00:00:00 2012-07-16 16:25:50 44.039501 -117.435898 1037.0 0.0 0.0 -90.0 250.0 421.0
XN PS04 EHE 2011-05-22 00:00:00 2012-07-16 15:38:00 44.042599 -117.463501 788.0 0.0 90.0 0.0 250.0 421.0
XN PS04 EHN 2011-05-22 00:00:00 2012-07-16 15:38:00 44.042599 -117.463501 788.0 0.0 0.0 0.0 250.0 421.0
XN PS04 EHZ 2011-05-22 00:00:00 2012-07-16 15:38:00 44.042599 -117.463501 788.0 0.0 0.0 -90.0 250.0 421.0
XN PS05 EHE 2011-05-22 17:34:50 2012-07-16 21:00:00 44.026901 -117.468002 837.0 0.0 90.0 0.0 250.0 421.0
XN PS05 EHN 2011-05-22 17:34:50 2012-07-16 21:00:00 44.026901 -117.468002 837.0 0.0 0.0 0.0 250.0 421.0
XN PS05 EHZ 2011-05-22 17:34:50 2012-07-16 21:00:00 44.026901 -117.468002 837.0 0.0 0.0 -90.0 250.0 421.0
XN PS06 EHE 2011-05-22 00:00:00 2012-07-16 19:07:00 44.0266 -117.477203 802.0 0.0 90.0 0.0 250.0 421.0
XN PS06 EHN 2011-05-22 00:00:00 2012-07-16 19:07:00 44.0266 -117.477203 802.0 0.0 0.0 0.0 250.0 421.0
XN PS06 EHZ 2011-05-22 00:00:00 2012-07-16 19:07:00 44.0266 -117.477203 802.0 0.0 0.0 -90.0 250.0 421.0
XN PS07 EHE 2011-05-21 20:45:43 2012-07-16 21:03:40 44.012901 -117.492699 835.0 0.0 90.0 0.0 250.0 422.0
XN PS07 EHN 2011-05-21 20:45:43 2012-07-16 21:03:40 44.012901 -117.492699 835.0 0.0 0.0 0.0 250.0 422.0
XN PS07 EHZ 2011-05-21 20:45:43 2012-07-16 21:03:40 44.012901 -117.492699 835.0 0.0 0.0 -90.0 250.0 422.0
XN PS08 EHE 2011-05-21 00:00:00 2012-11-29 23:59:59 44.009102 -117.475998 801.0 0.0 90.0 0.0 250.0 558.0
XN PS08 EHN 2011-05-21 00:00:00 2012-11-29 23:59:59 44.009102 -117.475998 801.0 0.0 0.0 0.0 250.0 558.0
XN PS08 EHZ 2011-05-21 00:00:00 2012-11-29 23:59:59 44.009102 -117.475998 801.0 0.0 0.0 -90.0 250.0 558.0
XN PS09 EHE 2011-05-22 00:00:00 2012-07-16 17:53:00 44.018299 -117.462097 774.0 0.0 90.0 0.0 250.0 421.0
XN PS09 EHN 2011-05-22 00:00:00 2012-07-16 17:53:00 44.018299 -117.462097 774.0 0.0 0.0 0.0 250.0 421.0
XN PS09 EHZ 2011-05-22 00:00:00 2012-07-16 17:53:00 44.018299 -117.462097 774.0 0.0 0.0 -90.0 250.0 421.0
XN PS10 EHE 2011-05-23 00:00:00 2012-07-16 17:28:00 44.024899 -117.449097 794.0 0.0 90.0 0.0 250.0 420.0
XN PS10 EHN 2011-05-23 00:00:00 2012-07-16 17:28:00 44.024899 -117.449097 794.0 0.0 0.0 0.0 250.0 420.0
XN PS10 EHZ 2011-05-23 00:00:00 2012-07-16 17:28:00 44.024899 -117.449097 794.0 0.0 0.0 -90.0 250.0 420.0
XN TOL0 BHE 2010-01-01 00:00:00 2010-10-21 23:59:59 44.676399 -123.999702 191.0 0.0 90.0 0.0 40.0 293.0
XN TOL0 BHN 2010-01-01 00:00:00 2010-10-21 23:59:59 44.676399 -123.999702 191.0 0.0 0.0 0.0 40.0 293.0
XN TOL0 BHZ 2010-01-01 00:00:00 2010-10-21 23:59:59 44.676399 -123.999702 191.0 0.0 0.0 -90.0 40.0 293.0
XN TOL0 HHE 2010-01-01 00:00:00 2010-10-21 23:59:59 44.676399 -123.999702 191.0 0.0 90.0 0.0 100.0 293.0
XN TOL0 HHN 2010-01-01 00:00:00 2010-10-21 23:59:59 44.676399 -123.999702 191.0 0.0 0.0 0.0 100.0 293.0
XN TOL0 HHZ 2010-01-01 00:00:00 2010-10-21 23:59:59 44.676399 -123.999702 191.0 0.0 0.0 -90.0 100.0 293.0
XN YAC1 BHE 2010-01-01 00:00:00 2010-12-31 23:59:59 44.297501 -124.088402 320.0 0.0 90.0 0.0 40.0 364.0
XN YAC1 BHN 2010-01-01 00:00:00 2010-12-31 23:59:59 44.297501 -124.088402 320.0 0.0 0.0 0.0 40.0 364.0
XN YAC1 BHZ 2010-01-01 00:00:00 2010-12-31 23:59:59 44.297501 -124.088402 320.0 0.0 0.0 -90.0 40.0 364.0
XN YAC1 HHE 2010-01-01 00:00:00 2010-12-31 23:59:59 44.297501 -124.088402 320.0 0.0 90.0 0.0 100.0 364.0
XN YAC1 HHN 2010-01-01 00:00:00 2010-12-31 23:59:59 44.297501 -124.088402 320.0 0.0 0.0 0.0 100.0 364.0
XN YAC1 HHZ 2010-01-01 00:00:00 2010-12-31 23:59:59 44.297501 -124.088402 320.0 0.0 0.0 -90.0 100.0 364.0
XQ ME01 BHE 2007-07-24 00:00:00 2009-12-31 23:59:00 41.7752 -123.403397 337.0 0.0 90.0 0.0 40.0 891.0
XQ ME01 BHN 2007-07-24 00:00:00 2009-12-31 23:59:00 41.7752 -123.403397 337.0 0.0 0.0 0.0 40.0 891.0
XQ ME01 BHZ 2007-07-24 00:00:00 2009-12-31 23:59:00 41.7752 -123.403397 337.0 0.0 0.0 -90.0 40.0 891.0
XQ ME02 BHE 2007-07-22 00:00:00 2009-12-31 23:59:00 41.6898 -122.337196 951.0 0.0 90.0 0.0 40.0 893.0
XQ ME02 BHN 2007-07-22 00:00:00 2009-12-31 23:59:00 41.6898 -122.337196 951.0 0.0 0.0 0.0 40.0 893.0
XQ ME02 BHZ 2007-07-22 00:00:00 2009-12-31 23:59:00 41.6898 -122.337196 951.0 0.0 0.0 -90.0 40.0 893.0
XQ ME03 BHE 2007-09-21 00:00:00 2009-12-31 23:59:00 41.702 -123.880997 283.0 0.0 90.0 0.0 40.0 832.0
XQ ME03 BHN 2007-09-21 00:00:00 2009-12-31 23:59:00 41.702 -123.880997 283.0 0.0 0.0 0.0 40.0 832.0
XQ ME03 BHZ 2007-09-21 00:00:00 2009-12-31 23:59:00 41.702 -123.880997 283.0 0.0 0.0 -90.0 40.0 832.0
XQ ME04 BHE 2007-07-23 00:00:00 2009-12-31 23:59:00 41.355 -123.514 431.0 0.0 90.0 0.0 40.0 892.0
XQ ME04 BHN 2007-07-23 00:00:00 2009-12-31 23:59:00 41.355 -123.514 431.0 0.0 0.0 0.0 40.0 892.0
XQ ME04 BHZ 2007-07-23 00:00:00 2009-12-31 23:59:00 41.355 -123.514 431.0 0.0 0.0 -90.0 40.0 892.0
XQ ME05 BHE 2007-07-22 00:00:00 2009-12-31 23:59:00 41.526001 -122.052002 1601.0 0.0 90.0 0.0 40.0 893.0
XQ ME05 BHN 2007-07-22 00:00:00 2009-12-31 23:59:00 41.526001 -122.052002 1601.0 0.0 0.0 0.0 40.0 893.0
XQ ME05 BHZ 2007-07-22 00:00:00 2009-12-31 23:59:00 41.526001 -122.052002 1601.0 0.0 0.0 -90.0 40.0 893.0
XQ ME06 BHE 2007-07-22 00:00:00 2009-12-31 23:59:00 41.341999 -121.695 1332.0 0.0 90.0 0.0 40.0 893.0
XQ ME06 BHN 2007-07-22 00:00:00 2009-12-31 23:59:00 41.341999 -121.695 1332.0 0.0 0.0 0.0 40.0 893.0
XQ ME06 BHZ 2007-07-22 00:00:00 2009-12-31 23:59:00 41.341999 -121.695 1332.0 0.0 0.0 -90.0 40.0 893.0
XQ ME07 BHE 2007-07-30 00:00:00 2009-12-31 23:59:00 41.167999 -123.912003 681.0 0.0 90.0 0.0 40.0 885.0
XQ ME07 BHN 2007-07-30 00:00:00 2009-12-31 23:59:00 41.167999 -123.912003 681.0 0.0 0.0 0.0 40.0 885.0
XQ ME07 BHZ 2007-07-30 00:00:00 2009-12-31 23:59:00 41.167999 -123.912003 681.0 0.0 0.0 -90.0 40.0 885.0
XQ ME08 BHE 2007-07-21 00:00:00 2009-12-31 23:59:00 40.222 -123.305 835.0 0.0 90.0 0.0 40.0 894.0
XQ ME08 BHN 2007-07-21 00:00:00 2009-12-31 23:59:00 40.222 -123.305 835.0 0.0 0.0 0.0 40.0 894.0
XQ ME08 BHZ 2007-07-21 00:00:00 2009-12-31 23:59:00 40.222 -123.305 835.0 0.0 0.0 -90.0 40.0 894.0
XQ ME09 BHE 2007-07-21 00:00:00 2009-12-31 23:59:00 41.085999 -122.725998 867.0 0.0 90.0 0.0 40.0 894.0
XQ ME09 BHN 2007-07-21 00:00:00 2009-12-31 23:59:00 41.085999 -122.725998 867.0 0.0 0.0 0.0 40.0 894.0
XQ ME09 BHZ 2007-07-21 00:00:00 2009-12-31 23:59:00 41.085999 -122.725998 867.0 0.0 0.0 -90.0 40.0 894.0
XQ ME10 BHE 2007-10-31 00:00:00 2009-12-31 23:59:00 40.959099 -122.461899 834.0 0.0 90.0 0.0 40.0 792.0
XQ ME10 BHN 2007-10-31 00:00:00 2009-12-31 23:59:00 40.959099 -122.461899 834.0 0.0 0.0 0.0 40.0 792.0
XQ ME10 BHZ 2007-10-31 00:00:00 2009-12-31 23:59:00 40.959099 -122.461899 834.0 0.0 0.0 -90.0 40.0 792.0
XQ ME11 BHE 2007-07-21 00:00:00 2009-12-31 23:59:00 41.056 -121.370003 1001.0 0.0 90.0 0.0 40.0 894.0
XQ ME11 BHN 2007-07-21 00:00:00 2009-12-31 23:59:00 41.056 -121.370003 1001.0 0.0 0.0 0.0 40.0 894.0
XQ ME11 BHZ 2007-07-21 00:00:00 2009-12-31 23:59:00 41.056 -121.370003 1001.0 0.0 0.0 -90.0 40.0 894.0
XQ ME12 BHE 2007-07-19 00:00:00 2009-12-31 23:59:00 40.104 -122.498001 178.0 0.0 90.0 0.0 40.0 896.0
XQ ME12 BHN 2007-07-19 00:00:00 2009-12-31 23:59:00 40.104 -122.498001 178.0 0.0 0.0 0.0 40.0 896.0
XQ ME12 BHZ 2007-07-19 00:00:00 2009-12-31 23:59:00 40.104 -122.498001 178.0 0.0 0.0 -90.0 40.0 896.0
XQ ME13 BHE 2007-07-21 00:00:00 2009-12-31 23:59:00 40.764 -122.917999 760.0 0.0 90.0 0.0 40.0 894.0
XQ ME13 BHN 2007-07-21 00:00:00 2009-12-31 23:59:00 40.764 -122.917999 760.0 0.0 0.0 0.0 40.0 894.0
XQ ME13 BHZ 2007-07-21 00:00:00 2009-12-31 23:59:00 40.764 -122.917999 760.0 0.0 0.0 -90.0 40.0 894.0
XQ ME14 BHE 2007-07-24 00:00:00 2009-12-31 23:59:00 41.006001 -121.896004 590.0 0.0 90.0 0.0 40.0 891.0
XQ ME14 BHN 2007-07-24 00:00:00 2009-12-31 23:59:00 41.006001 -121.896004 590.0 0.0 0.0 0.0 40.0 891.0
XQ ME14 BHZ 2007-07-24 00:00:00 2009-12-31 23:59:00 41.006001 -121.896004 590.0 0.0 0.0 -90.0 40.0 891.0
XQ ME15 BHE 2007-07-21 00:00:00 2009-12-31 23:59:00 40.810001 -121.683998 1380.0 0.0 90.0 0.0 40.0 894.0
XQ ME15 BHN 2007-07-21 00:00:00 2009-12-31 23:59:00 40.810001 -121.683998 1380.0 0.0 0.0 0.0 40.0 894.0
XQ ME15 BHZ 2007-07-21 00:00:00 2009-12-31 23:59:00 40.810001 -121.683998 1380.0 0.0 0.0 -90.0 40.0 894.0
XQ ME16 BHE 2007-07-20 00:00:00 2009-12-31 23:59:00 40.577 -122.086998 269.0 0.0 90.0 0.0 40.0 895.0
XQ ME16 BHN 2007-07-20 00:00:00 2009-12-31 23:59:00 40.577 -122.086998 269.0 0.0 0.0 0.0 40.0 895.0
XQ ME16 BHZ 2007-07-20 00:00:00 2009-12-31 23:59:00 40.577 -122.086998 269.0 0.0 0.0 -90.0 40.0 895.0
XQ ME17 BHE 2007-07-20 00:00:00 2009-12-31 23:59:00 40.535999 -121.722 1244.0 0.0 90.0 0.0 40.0 895.0
XQ ME17 BHN 2007-07-20 00:00:00 2009-12-31 23:59:00 40.535999 -121.722 1244.0 0.0 0.0 0.0 40.0 895.0
XQ ME17 BHZ 2007-07-20 00:00:00 2009-12-31 23:59:00 40.535999 -121.722 1244.0 0.0 0.0 -90.0 40.0 895.0
XQ ME18 BHE 2007-07-31 00:00:00 2009-12-31 23:59:00 40.729 -121.022003 1996.0 0.0 90.0 0.0 40.0 884.0
XQ ME18 BHN 2007-07-31 00:00:00 2009-12-31 23:59:00 40.729 -121.022003 1996.0 0.0 0.0 0.0 40.0 884.0
XQ ME18 BHZ 2007-07-31 00:00:00 2009-12-31 23:59:00 40.729 -121.022003 1996.0 0.0 0.0 -90.0 40.0 884.0
XQ ME20 BHE 2007-07-20 00:00:00 2009-12-31 23:59:00 40.477001 -120.984001 1709.0 0.0 90.0 0.0 40.0 895.0
XQ ME20 BHN 2007-07-20 00:00:00 2009-12-31 23:59:00 40.477001 -120.984001 1709.0 0.0 0.0 0.0 40.0 895.0
XQ ME20 BHZ 2007-07-20 00:00:00 2009-12-31 23:59:00 40.477001 -120.984001 1709.0 0.0 0.0 -90.0 40.0 895.0
XQ ME21 BHE 2008-06-08 00:00:00 2009-12-31 23:59:00 40.348701 -121.237602 1505.0 0.0 90.0 0.0 40.0 571.0
XQ ME21 BHN 2008-06-08 00:00:00 2009-12-31 23:59:00 40.348701 -121.237602 1505.0 0.0 0.0 0.0 40.0 571.0
XQ ME21 BHZ 2008-06-08 00:00:00 2009-12-31 23:59:00 40.348701 -121.237602 1505.0 0.0 0.0 -90.0 40.0 571.0
XQ ME22 BHE 2008-06-08 00:00:00 2009-12-31 23:59:00 40.123001 -121.555702 1336.0 0.0 90.0 0.0 40.0 571.0
XQ ME22 BHN 2008-06-08 00:00:00 2009-12-31 23:59:00 40.123001 -121.555702 1336.0 0.0 0.0 0.0 40.0 571.0
XQ ME22 BHZ 2008-06-08 00:00:00 2009-12-31 23:59:00 40.123001 -121.555702 1336.0 0.0 0.0 -90.0 40.0 571.0
XQ ME23 BHE 2007-07-22 00:00:00 2009-12-31 23:59:00 40.396 -121.455002 1863.0 0.0 90.0 0.0 40.0 893.0
XQ ME23 BHN 2007-07-22 00:00:00 2009-12-31 23:59:00 40.396 -121.455002 1863.0 0.0 0.0 0.0 40.0 893.0
XQ ME23 BHZ 2007-07-22 00:00:00 2009-12-31 23:59:00 40.396 -121.455002 1863.0 0.0 0.0 -90.0 40.0 893.0
XQ ME24 BHE 2007-07-19 00:00:00 2009-12-31 23:59:00 40.359001 -122.046997 206.0 0.0 90.0 0.0 40.0 896.0
XQ ME24 BHN 2007-07-19 00:00:00 2009-12-31 23:59:00 40.359001 -122.046997 206.0 0.0 0.0 0.0 40.0 896.0
XQ ME24 BHZ 2007-07-19 00:00:00 2009-12-31 23:59:00 40.359001 -122.046997 206.0 0.0 0.0 -90.0 40.0 896.0
XQ ME25 BHE 2007-07-19 00:00:00 2009-12-31 23:59:00 40.294998 -121.802002 964.0 0.0 90.0 0.0 40.0 896.0
XQ ME25 BHN 2007-07-19 00:00:00 2009-12-31 23:59:00 40.294998 -121.802002 964.0 0.0 0.0 0.0 40.0 896.0
XQ ME25 BHZ 2007-07-19 00:00:00 2009-12-31 23:59:00 40.294998 -121.802002 964.0 0.0 0.0 -90.0 40.0 896.0
XQ ME26 BHE 2008-03-21 22:11:50 2009-12-31 23:59:00 40.157001 -122.098999 99.0 0.0 90.0 0.0 40.0 650.0
XQ ME26 BHN 2008-03-21 22:11:50 2009-12-31 23:59:00 40.157001 -122.098999 99.0 0.0 0.0 0.0 40.0 650.0
XQ ME26 BHZ 2008-03-21 22:11:50 2009-12-31 23:59:00 40.157001 -122.098999 99.0 0.0 0.0 -90.0 40.0 650.0
XQ ME27 BHE 2007-07-21 00:00:00 2009-12-31 23:59:00 40.452999 -123.154999 771.0 0.0 90.0 0.0 40.0 894.0
XQ ME27 BHN 2007-07-21 00:00:00 2009-12-31 23:59:00 40.452999 -123.154999 771.0 0.0 0.0 0.0 40.0 894.0
XQ ME27 BHZ 2007-07-21 00:00:00 2009-12-31 23:59:00 40.452999 -123.154999 771.0 0.0 0.0 -90.0 40.0 894.0
XQ ME28 BHE 2007-07-20 00:00:00 2009-12-31 23:59:00 40.327 -122.471001 222.0 0.0 90.0 0.0 40.0 895.0
XQ ME28 BHN 2007-07-20 00:00:00 2009-12-31 23:59:00 40.327 -122.471001 222.0 0.0 0.0 0.0 40.0 895.0
XQ ME28 BHZ 2007-07-20 00:00:00 2009-12-31 23:59:00 40.327 -122.471001 222.0 0.0 0.0 -90.0 40.0 895.0
XQ ME29 BHE 2007-09-21 00:00:00 2009-12-31 23:59:00 41.141998 -123.1408 725.0 0.0 90.0 0.0 40.0 832.0
XQ ME29 BHN 2007-09-21 00:00:00 2009-12-31 23:59:00 41.141998 -123.1408 725.0 0.0 0.0 0.0 40.0 832.0
XQ ME29 BHZ 2007-09-21 00:00:00 2009-12-31 23:59:00 41.141998 -123.1408 725.0 0.0 0.0 -90.0 40.0 832.0
XQ ME30 BHE 2007-07-23 00:00:00 2009-12-31 23:59:00 40.842999 -123.565002 237.0 0.0 90.0 0.0 40.0 892.0
XQ ME30 BHN 2007-07-23 00:00:00 2009-12-31 23:59:00 40.842999 -123.565002 237.0 0.0 0.0 0.0 40.0 892.0
XQ ME30 BHZ 2007-07-23 00:00:00 2009-12-31 23:59:00 40.842999 -123.565002 237.0 0.0 0.0 -90.0 40.0 892.0
XQ ME31 BHE 2007-07-29 00:00:00 2009-12-31 23:59:00 40.722 -123.946999 820.0 0.0 90.0 0.0 40.0 886.0
XQ ME31 BHN 2007-07-29 00:00:00 2009-12-31 23:59:00 40.722 -123.946999 820.0 0.0 0.0 0.0 40.0 886.0
XQ ME31 BHZ 2007-07-29 00:00:00 2009-12-31 23:59:00 40.722 -123.946999 820.0 0.0 0.0 -90.0 40.0 886.0
XQ ME32 BHE 2007-09-25 00:00:00 2009-12-31 23:59:00 40.590698 -123.859001 711.0 0.0 90.0 0.0 40.0 828.0
XQ ME32 BHN 2007-09-25 00:00:00 2009-12-31 23:59:00 40.590698 -123.859001 711.0 0.0 0.0 0.0 40.0 828.0
XQ ME32 BHZ 2007-09-25 00:00:00 2009-12-31 23:59:00 40.590698 -123.859001 711.0 0.0 0.0 -90.0 40.0 828.0
XQ ME33 BHE 2007-07-29 00:00:00 2009-12-31 23:59:00 40.483002 -123.802002 367.0 0.0 90.0 0.0 40.0 886.0
XQ ME33 BHN 2007-07-29 00:00:00 2009-12-31 23:59:00 40.483002 -123.802002 367.0 0.0 0.0 0.0 40.0 886.0
XQ ME33 BHZ 2007-07-29 00:00:00 2009-12-31 23:59:00 40.483002 -123.802002 367.0 0.0 0.0 -90.0 40.0 886.0
XQ ME34 BHE 2007-09-18 00:00:00 2009-12-31 23:59:00 40.483002 -124.126999 244.0 0.0 90.0 0.0 40.0 835.0
XQ ME34 BHN 2007-09-18 00:00:00 2009-12-31 23:59:00 40.483002 -124.126999 244.0 0.0 0.0 0.0 40.0 835.0
XQ ME34 BHZ 2007-09-18 00:00:00 2009-12-31 23:59:00 40.483002 -124.126999 244.0 0.0 0.0 -90.0 40.0 835.0
XQ ME35 BHE 2007-07-27 00:00:00 2009-12-31 23:59:00 40.483002 -123.748001 369.0 0.0 90.0 0.0 40.0 888.0
XQ ME35 BHN 2007-07-27 00:00:00 2009-12-31 23:59:00 40.483002 -123.748001 369.0 0.0 0.0 0.0 40.0 888.0
XQ ME35 BHZ 2007-07-27 00:00:00 2009-12-31 23:59:00 40.483002 -123.748001 369.0 0.0 0.0 -90.0 40.0 888.0
XQ ME36 BHE 2007-09-22 00:00:00 2009-12-31 23:59:00 40.248199 -124.163803 73.0 0.0 90.0 0.0 40.0 831.0
XQ ME36 BHN 2007-09-22 00:00:00 2009-12-31 23:59:00 40.248199 -124.163803 73.0 0.0 0.0 0.0 40.0 831.0
XQ ME36 BHZ 2007-09-22 00:00:00 2009-12-31 23:59:00 40.248199 -124.163803 73.0 0.0 0.0 -90.0 40.0 831.0
XQ ME37 BHE 2007-07-27 00:00:00 2009-12-31 23:59:00 40.285 -123.653999 501.0 0.0 90.0 0.0 40.0 888.0
XQ ME37 BHN 2007-07-27 00:00:00 2009-12-31 23:59:00 40.285 -123.653999 501.0 0.0 0.0 0.0 40.0 888.0
XQ ME37 BHZ 2007-07-27 00:00:00 2009-12-31 23:59:00 40.285 -123.653999 501.0 0.0 0.0 -90.0 40.0 888.0
XQ ME38 BHE 2007-09-19 00:00:00 2009-12-31 23:59:00 40.101002 -123.503197 275.0 0.0 90.0 0.0 40.0 834.0
XQ ME38 BHN 2007-09-19 00:00:00 2009-12-31 23:59:00 40.101002 -123.503197 275.0 0.0 0.0 0.0 40.0 834.0
XQ ME38 BHZ 2007-09-19 00:00:00 2009-12-31 23:59:00 40.101002 -123.503197 275.0 0.0 0.0 -90.0 40.0 834.0
XQ ME39 BHE 2007-09-26 00:00:00 2009-12-31 23:59:00 40.188202 -123.594299 341.0 0.0 90.0 0.0 40.0 827.0
XQ ME39 BHN 2007-09-26 00:00:00 2009-12-31 23:59:00 40.188202 -123.594299 341.0 0.0 0.0 0.0 40.0 827.0
XQ ME39 BHZ 2007-09-26 00:00:00 2009-12-31 23:59:00 40.188202 -123.594299 341.0 0.0 0.0 -90.0 40.0 827.0
XQ ME41 BHE 2007-09-12 00:00:00 2009-12-31 23:59:00 39.884998 -123.361 1017.0 0.0 90.0 0.0 40.0 841.0
XQ ME41 BHN 2007-09-12 00:00:00 2009-12-31 23:59:00 39.884998 -123.361 1017.0 0.0 0.0 0.0 40.0 841.0
XQ ME41 BHZ 2007-09-12 00:00:00 2009-12-31 23:59:00 39.884998 -123.361 1017.0 0.0 0.0 -90.0 40.0 841.0
XQ ME42 BHE 2007-09-15 00:00:00 2009-12-31 23:59:00 39.7145 -123.273003 633.0 0.0 90.0 0.0 40.0 838.0
XQ ME42 BHN 2007-09-15 00:00:00 2009-12-31 23:59:00 39.7145 -123.273003 633.0 0.0 0.0 0.0 40.0 838.0
XQ ME42 BHZ 2007-09-15 00:00:00 2009-12-31 23:59:00 39.7145 -123.273003 633.0 0.0 0.0 -90.0 40.0 838.0
XQ ME43 BHE 2007-09-16 00:00:00 2009-12-31 23:59:00 39.570301 -123.175003 1143.0 0.0 90.0 0.0 40.0 837.0
XQ ME43 BHN 2007-09-16 00:00:00 2009-12-31 23:59:00 39.570301 -123.175003 1143.0 0.0 0.0 0.0 40.0 837.0
XQ ME43 BHZ 2007-09-16 00:00:00 2009-12-31 23:59:00 39.570301 -123.175003 1143.0 0.0 0.0 -90.0 40.0 837.0
XQ ME49 BHE 2007-09-17 00:00:00 2009-12-31 23:59:00 39.8633 -123.719398 284.0 0.0 90.0 0.0 40.0 836.0
XQ ME49 BHN 2007-09-17 00:00:00 2009-12-31 23:59:00 39.8633 -123.719398 284.0 0.0 0.0 0.0 40.0 836.0
XQ ME49 BHZ 2007-09-17 00:00:00 2009-12-31 23:59:00 39.8633 -123.719398 284.0 0.0 0.0 -90.0 40.0 836.0
XQ ME50 BHE 2007-09-13 00:00:00 2009-12-31 23:59:00 39.622002 -123.474998 634.0 0.0 90.0 0.0 40.0 840.0
XQ ME50 BHN 2007-09-13 00:00:00 2009-12-31 23:59:00 39.622002 -123.474998 634.0 0.0 0.0 0.0 40.0 840.0
XQ ME50 BHZ 2007-09-13 00:00:00 2009-12-31 23:59:00 39.622002 -123.474998 634.0 0.0 0.0 -90.0 40.0 840.0
XQ ME56 BHE 2008-06-06 00:00:00 2009-12-31 23:59:00 39.887001 -122.8731 1534.0 0.0 90.0 0.0 40.0 573.0
XQ ME56 BHN 2008-06-06 00:00:00 2009-12-31 23:59:00 39.887001 -122.8731 1534.0 0.0 0.0 0.0 40.0 573.0
XQ ME56 BHZ 2008-06-06 00:00:00 2009-12-31 23:59:00 39.887001 -122.8731 1534.0 0.0 0.0 -90.0 40.0 573.0
XQ ME57 BHE 2007-10-23 00:00:00 2009-12-31 23:59:00 39.9118 -122.567596 266.0 0.0 90.0 0.0 40.0 800.0
XQ ME57 BHN 2007-10-23 00:00:00 2009-12-31 23:59:00 39.9118 -122.567596 266.0 0.0 0.0 0.0 40.0 800.0
XQ ME57 BHZ 2007-10-23 00:00:00 2009-12-31 23:59:00 39.9118 -122.567596 266.0 0.0 0.0 -90.0 40.0 800.0
XQ ME59 BHE 2007-07-17 00:00:00 2009-12-31 23:59:00 39.830002 -121.833 135.0 0.0 90.0 0.0 40.0 898.0
